O1274, U365, P3968,4, 2013-08-09 00:11:15
O1275, U4843, P2684,17, 2013-08-09 00:11:16
O1276, U2792, P3422,13, 2013-08-09 00:11:17
O1277, U1245, P2352,15, 2013-08-09 00:11:17
O1278, U2122, P4802,12, 2013-08-09 00:11:18
O1279, U4392, P3583,3, 2013-08-09 00:11:18
O1280, U2178, P3389,20, 2013-08-09 00:11:18
O1281, U610, P3408,5, 2013-08-09 00:11:18
O1282, U1036, P3573,1, 2013-08-09 00:11:19
O1283, U4208, P4520,8, 2013-08-09 00:11:19
O1284, U2193, P1496,19, 2013-08-09 00:11:19
O1285, U1319, P3333,13, 2013-08-09 00:11:20
O1286, U2952, P1899,19, 2013-08-09 00:11:20
O1287, U3652, P4012,11, 2013-08-09 00:11:20
O1288, U2808, P4659,14, 2013-08-09 00:11:21
O1289, U2878, P811,18, 2013-08-09 00:11:22
O1290, U4537, P79,1, 2013-08-09 00:11:23
O1291, U1923, P3144,13, 2013-08-09 00:11:23
O1292, U3210, P4711,3, 2013-08-09 00:11:23
O1293, U4931, P3772,17, 2013-08-09 00:11:24
O1294, U3941, P3551,16, 2013-08-09 00:11:24
O1295, U1275, P4014,4, 2013-08-09 00:11:24
O1296, U4054, P796,6, 2013-08-09 00:11:25
O1297, U4633, P1427,7, 2013-08-09 00:11:26
O1298, U952, P3494,18, 2013-08-09 00:11:28
O1299, U2289, P2776,15, 2013-08-09 00:11:28
O1300, U2564, P3129,12, 2013-08-09 00:11:28
O1301, U688, P4628,18, 2013-08-09 00:11:29
O1302, U1724, P268,14, 2013-08-09 00:11:30
O1303, U1624, P3080,15, 2013-08-09 00:11:30
O1304, U2648, P2993,13, 2013-08-09 00:11:31
O1305, U614, P4667,2, 2013-08-09 00:11:31
O1306, U3766, P1519,3, 2013-08-09 00:11:31
O1307, U2604, P3788,1, 2013-08-09 00:11:31
O1308, U2894, P4858,15, 2013-08-09 00:11:32
O1309, U3499, P963,19, 2013-08-09 00:11:32
O1310, U3694, P913,8, 2013-08-09 00:11:32
O1311, U1829, P2345,3, 2013-08-09 00:11:33
O1312, U1315, P3223,16, 2013-08-09 00:11:33
O1313, U4410, P4509,16, 2013-08-09 00:11:33
O1314, U2527, P2408,11, 2013-08-09 00:11:33
O1315, U2875, P1967,14, 2013-08-09 00:11:33
O1316, U3591, P336,16, 2013-08-09 00:11:34
O1317, U3907, P3491,6, 2013-08-09 00:11:34
O1318, U3087, P4914,18, 2013-08-09 00:11:34
O1319, U2773, P2769,20, 2013-08-09 00:11:34
O1320, U844, P3196,18, 2013-08-09 00:11:36
O1321, U3691, P2904,9, 2013-08-09 00:11:36
O1322, U1655, P812,3, 2013-08-09 00:11:36
O1323, U2461, P4259,6, 2013-08-09 00:11:36
O1324, U1552, P4316,8, 2013-08-09 00:11:37
O1325, U1869, P77,6, 2013-08-09 00:11:37
O1326, U2321, P19,12, 2013-08-09 00:11:37
O1327, U221, P4862,3, 2013-08-09 00:11:37
O1328, U832, P4742,10, 2013-08-09 00:11:37
O1329, U685, P3708,10, 2013-08-09 00:11:38
O1330, U1314, P3509,2, 2013-08-09 00:11:38
O1331, U4146, P3533,6, 2013-08-09 00:11:39
O1332, U4484, P3800,18, 2013-08-09 00:11:40
O1333, U508, P1209,5, 2013-08-09 00:11:40
O1334, U2764, P1120,5, 2013-08-09 00:11:41
O1335, U2358, P2333,17, 2013-08-09 00:11:42
O1336, U4288, P1207,20, 2013-08-09 00:11:42
O1337, U2942, P449,12, 2013-08-09 00:11:42
O1338, U1850, P617,14, 2013-08-09 00:11:42
O1339, U3666, P2832,13, 2013-08-09 00:11:43
O1340, U4791, P961,9, 2013-08-09 00:11:43
O1341, U3249, P1136,4, 2013-08-09 00:11:44
O1342, U1000, P2384,4, 2013-08-09 00:11:45
O1343, U656, P2363,5, 2013-08-09 00:11:45
O1344, U1894, P1796,16, 2013-08-09 00:11:46
O1345, U1753, P2434,16, 2013-08-09 00:11:46
O1346, U4594, P3442,10, 2013-08-09 00:11:46
O1347, U3230, P1385,11, 2013-08-09 00:11:46
O1348, U2523, P3341,13, 2013-08-09 00:11:49
O1349, U2683, P2275,12, 2013-08-09 00:11:50
O1350, U3008, P812,4, 2013-08-09 00:11:50
O1351, U1356, P711,2, 2013-08-09 00:11:50
O1352, U4089, P4473,20, 2013-08-09 00:11:51
O1353, U284, P1345,20, 2013-08-09 00:11:51
O1354, U3378, P3598,16, 2013-08-09 00:11:51
O1355, U3643, P1039,15, 2013-08-09 00:11:51
O1356, U3977, P96,13, 2013-08-09 00:11:51
O1357, U4541, P4034,18, 2013-08-09 00:11:52
O1358, U713, P1547,19, 2013-08-09 00:11:52
O1359, U4553, P720,12, 2013-08-09 00:11:52
O1360, U2668, P3287,1, 2013-08-09 00:11:53
O1361, U2847, P2623,7, 2013-08-09 00:11:53
O1362, U264, P534,5, 2013-08-09 00:11:54
O1363, U3549, P2639,12, 2013-08-09 00:11:54
O1364, U3794, P4270,9, 2013-08-09 00:11:54
O1365, U2483, P4806,12, 2013-08-09 00:11:55
O1366, U3692, P3843,10, 2013-08-09 00:11:56
O1367, U4450, P3671,9, 2013-08-09 00:11:56
O1368, U4779, P3435,7, 2013-08-09 00:11:57
O1369, U1594, P637,17, 2013-08-09 00:11:58
O1370, U678, P4494,16, 2013-08-09 00:11:58
O1371, U2210, P2592,13, 2013-08-09 00:11:58
O1372, U4840, P527,4, 2013-08-09 00:11:59
O1373, U2268, P3348,3, 2013-08-09 00:12:01
O1374, U2544, P425,10, 2013-08-09 00:12:02
O1375, U224, P741,20, 2013-08-09 00:12:06
O1376, U2267, P3200,7, 2013-08-09 00:12:06
O1377, U1808, P854,8, 2013-08-09 00:12:07
O1378, U451, P3188,19, 2013-08-09 00:12:08
O1379, U2910, P3040,17, 2013-08-09 00:12:08
O1380, U4819, P3636,20, 2013-08-09 00:12:08
O1381, U1941, P2845,13, 2013-08-09 00:12:09
O1382, U4153, P1569,7, 2013-08-09 00:12:09
O1383, U4078, P2618,18, 2013-08-09 00:12:11
O1384, U1781, P1410,2, 2013-08-09 00:12:11
O1385, U1814, P1888,14, 2013-08-09 00:12:12
O1386, U4768, P4512,11, 2013-08-09 00:12:12
O1387, U1985, P4286,10, 2013-08-09 00:12:12
O1388, U2446, P3835,15, 2013-08-09 00:12:12
O1389, U1942, P1743,18, 2013-08-09 00:12:13
O1390, U3429, P1912,10, 2013-08-09 00:12:13
O1391, U1805, P2426,19, 2013-08-09 00:12:14
O1392, U615, P598,11, 2013-08-09 00:12:14
O1393, U4306, P1062,17, 2013-08-09 00:12:15
O1394, U3069, P3160,3, 2013-08-09 00:12:16
O1395, U2390, P27,18, 2013-08-09 00:12:17
O1396, U1348, P3604,6, 2013-08-09 00:12:17
O1397, U1334, P3114,15, 2013-08-09 00:12:17
O1398, U1462, P2808,18, 2013-08-09 00:12:17
O1399, U2484, P4453,17, 2013-08-09 00:12:18
O1400, U4453, P2191,20, 2013-08-09 00:12:18
O1401, U2295, P643,3, 2013-08-09 00:12:19
O1402, U1858, P4930,16, 2013-08-09 00:12:19
O1403, U791, P1188,6, 2013-08-09 00:12:20
O1404, U721, P458,14, 2013-08-09 00:12:20
O1405, U3556, P3880,5, 2013-08-09 00:12:20
O1406, U1825, P56,16, 2013-08-09 00:12:21
O1407, U4238, P589,13, 2013-08-09 00:12:22
O1408, U3088, P2075,16, 2013-08-09 00:12:22
O1409, U3949, P340,19, 2013-08-09 00:12:22
O1410, U366, P3102,5, 2013-08-09 00:12:22
O1411, U3557, P4808,16, 2013-08-09 00:12:23
O1412, U4339, P766,11, 2013-08-09 00:12:23
O1413, U4876, P528,1, 2013-08-09 00:12:23
O1414, U464, P552,10, 2013-08-09 00:12:23
O1415, U10, P608,11, 2013-08-09 00:12:24
O1416, U32, P2879,16, 2013-08-09 00:12:24
O1417, U3208, P653,18, 2013-08-09 00:12:25
O1418, U157, P213,7, 2013-08-09 00:12:26
O1419, U1704, P4169,15, 2013-08-09 00:12:26
O1420, U1926, P2882,19, 2013-08-09 00:12:26
O1421, U4360, P421,13, 2013-08-09 00:12:26
O1422, U194, P2145,3, 2013-08-09 00:12:26
O1423, U4623, P4178,13, 2013-08-09 00:12:28
O1424, U3596, P1932,19, 2013-08-09 00:12:28
O1425, U3795, P3739,1, 2013-08-09 00:12:28
O1426, U684, P3050,6, 2013-08-09 00:12:29
O1427, U1107, P3881,10, 2013-08-09 00:12:29
O1428, U698, P2139,10, 2013-08-09 00:12:29
O1429, U1670, P3368,19, 2013-08-09 00:12:29
O1430, U2244, P2610,7, 2013-08-09 00:12:30
O1431, U3987, P2923,11, 2013-08-09 00:12:30
O1432, U416, P1094,1, 2013-08-09 00:12:30
O1433, U4370, P4771,14, 2013-08-09 00:12:30
O1434, U2072, P405,15, 2013-08-09 00:12:32
O1435, U774, P4569,15, 2013-08-09 00:12:32
O1436, U4917, P1350,6, 2013-08-09 00:12:32
O1437, U1580, P1012,5, 2013-08-09 00:12:33
O1438, U2074, P811,16, 2013-08-09 00:12:33
O1439, U2198, P3628,14, 2013-08-09 00:12:34
O1440, U596, P3491,16, 2013-08-09 00:12:35
O1441, U971, P2358,7, 2013-08-09 00:12:37
O1442, U1579, P4566,16, 2013-08-09 00:12:37
O1443, U1900, P3347,11, 2013-08-09 00:12:37
O1444, U4905, P1302,14, 2013-08-09 00:12:38
O1445, U3033, P3998,15, 2013-08-09 00:12:38
O1446, U3748, P4878,11, 2013-08-09 00:12:38
O1447, U3764, P1737,9, 2013-08-09 00:12:38
O1448, U3198, P658,7, 2013-08-09 00:12:39
O1449, U437, P1896,9, 2013-08-09 00:12:39
O1450, U3632, P3189,10, 2013-08-09 00:12:40
O1451, U1867, P3739,6, 2013-08-09 00:12:40
O1452, U4684, P1091,13, 2013-08-09 00:12:41
O1453, U2108, P4157,1, 2013-08-09 00:12:41
O1454, U4710, P2989,12, 2013-08-09 00:12:41
O1455, U3772, P1659,19, 2013-08-09 00:12:42
O1456, U2867, P4004,8, 2013-08-09 00:12:42
O1457, U484, P3418,15, 2013-08-09 00:12:42
O1458, U720, P1815,8, 2013-08-09 00:12:42
O1459, U1728, P2748,7, 2013-08-09 00:12:42
O1460, U4969, P1132,11, 2013-08-09 00:12:42
O1461, U1869, P3238,1, 2013-08-09 00:12:43
O1462, U229, P3010,11, 2013-08-09 00:12:43
O1463, U1972, P3317,12, 2013-08-09 00:12:43
O1464, U480, P1625,3, 2013-08-09 00:12:43
O1465, U2545, P4016,15, 2013-08-09 00:12:43
O1466, U4054, P4385,16, 2013-08-09 00:12:43
O1467, U1907, P2546,12, 2013-08-09 00:12:44
O1468, U349, P3119,20, 2013-08-09 00:12:44
O1469, U3704, P1137,8, 2013-08-09 00:12:44
O1470, U4521, P2929,14, 2013-08-09 00:12:45
O1471, U1314, P2119,13, 2013-08-09 00:12:45
O1472, U2307, P2815,19, 2013-08-09 00:12:45
O1473, U2825, P3510,15, 2013-08-09 00:12:45
O1474, U2169, P888,3, 2013-08-09 00:12:46
O1475, U3849, P4,8, 2013-08-09 00:12:46
O1476, U3010, P3145,12, 2013-08-09 00:12:46
O1477, U3034, P2650,14, 2013-08-09 00:12:46
O1478, U2727, P3033,15, 2013-08-09 00:12:46
O1479, U4825, P1506,1, 2013-08-09 00:12:47
O1480, U392, P1511,8, 2013-08-09 00:12:47
O1481, U597, P2428,2, 2013-08-09 00:12:49
O1482, U4609, P4128,19, 2013-08-09 00:12:49
O1483, U2675, P237,5, 2013-08-09 00:12:49
O1484, U3989, P1218,4, 2013-08-09 00:12:49
O1485, U354, P4694,7, 2013-08-09 00:12:50
O1486, U2179, P1486,13, 2013-08-09 00:12:50
O1487, U2959, P688,12, 2013-08-09 00:12:51
O1488, U4164, P1474,2, 2013-08-09 00:12:51
O1489, U4980, P3554,17, 2013-08-09 00:12:52
O1490, U4482, P2459,6, 2013-08-09 00:12:52
O1491, U4629, P2411,9, 2013-08-09 00:12:52
O1492, U1745, P1557,14, 2013-08-09 00:12:52
O1493, U301, P4201,4, 2013-08-09 00:12:53
O1494, U2309, P333,12, 2013-08-09 00:12:53
O1495, U1567, P4008,6, 2013-08-09 00:12:53
O1496, U2465, P2351,14, 2013-08-09 00:12:53
O1497, U1899, P2621,1, 2013-08-09 00:12:53
O1498, U1976, P2410,4, 2013-08-09 00:12:55
O1499, U3920, P1420,4, 2013-08-09 00:12:55
O1500, U111, P4586,3, 2013-08-09 00:12:56
O1501, U424, P3164,12, 2013-08-09 00:12:56
O1502, U4891, P4319,16, 2013-08-09 00:12:56
O1503, U3865, P3575,13, 2013-08-09 00:12:56
O1504, U3229, P1861,10, 2013-08-09 00:12:57
O1505, U2307, P645,2, 2013-08-09 00:12:57
O1506, U37, P2574,10, 2013-08-09 00:12:57
O1507, U3836, P2491,5, 2013-08-09 00:12:58
O1508, U755, P2559,20, 2013-08-09 00:12:58
O1509, U1302, P2628,1, 2013-08-09 00:12:58
O1510, U1187, P2800,1, 2013-08-09 00:12:59
O1511, U2483, P188,19, 2013-08-09 00:12:59
O1512, U259, P1867,9, 2013-08-09 00:12:59
O1513, U180, P1660,19, 2013-08-09 00:12:59
O1514, U2650, P3566,16, 2013-08-09 00:13:01
O1515, U157, P3636,4, 2013-08-09 00:13:01
O1516, U2761, P4625,8, 2013-08-09 00:13:02
O1517, U473, P3847,16, 2013-08-09 00:13:03
O1518, U3523, P1264,9, 2013-08-09 00:13:03
O1519, U4366, P4626,3, 2013-08-09 00:13:05
O1520, U2921, P3556,7, 2013-08-09 00:13:05
O1521, U3796, P2653,4, 2013-08-09 00:13:05
O1522, U3028, P740,7, 2013-08-09 00:13:06
O1523, U2649, P2030,16, 2013-08-09 00:13:06
O1524, U3217, P4812,4, 2013-08-09 00:13:06
O1525, U2755, P1175,16, 2013-08-09 00:13:06
O1526, U2450, P592,16, 2013-08-09 00:13:06
O1527, U4069, P3508,12, 2013-08-09 00:13:07
O1528, U3219, P708,16, 2013-08-09 00:13:07
O1529, U1304, P3924,16, 2013-08-09 00:13:07
O1530, U2497, P885,9, 2013-08-09 00:13:07
O1531, U1532, P2238,13, 2013-08-09 00:13:07
O1532, U2980, P3819,4, 2013-08-09 00:13:07
O1533, U2983, P2109,12, 2013-08-09 00:13:09
O1534, U4079, P112,11, 2013-08-09 00:13:09
O1535, U3017, P2236,17, 2013-08-09 00:13:10
O1536, U2914, P761,1, 2013-08-09 00:13:10
O1537, U3201, P1898,17, 2013-08-09 00:13:10
O1538, U1698, P3816,1, 2013-08-09 00:13:11
O1539, U3723, P572,8, 2013-08-09 00:13:11
O1540, U1840, P1708,8, 2013-08-09 00:13:12
O1541, U2775, P150,5, 2013-08-09 00:13:12
O1542, U1551, P1670,11, 2013-08-09 00:13:12
O1543, U2836, P4731,10, 2013-08-09 00:13:13
O1544, U2993, P4425,14, 2013-08-09 00:13:14
O1545, U990, P4944,14, 2013-08-09 00:13:14
O1546, U365, P201,14, 2013-08-09 00:13:15
O1547, U4917, P3359,13, 2013-08-09 00:13:15
O1548, U3825, P4257,16, 2013-08-09 00:13:16
O1549, U3143, P4789,14, 2013-08-09 00:13:16
O1550, U3038, P4218,14, 2013-08-09 00:13:16
O1551, U3958, P1133,2, 2013-08-09 00:13:17
O1552, U1138, P1292,20, 2013-08-09 00:13:17
O1553, U1465, P1452,3, 2013-08-09 00:13:19
O1554, U1428, P77,4, 2013-08-09 00:13:19
O1555, U2759, P206,10, 2013-08-09 00:13:19
O1556, U605, P702,16, 2013-08-09 00:13:19
O1557, U1621, P3327,2, 2013-08-09 00:13:20
O1558, U3507, P1906,14, 2013-08-09 00:13:21
O1559, U3593, P3914,4, 2013-08-09 00:13:21
O1560, U2179, P3377,8, 2013-08-09 00:13:23
O1561, U4193, P4753,3, 2013-08-09 00:13:24
O1562, U4054, P3998,14, 2013-08-09 00:13:25
O1563, U3064, P4806,15, 2013-08-09 00:13:25
O1564, U3468, P3864,15, 2013-08-09 00:13:26
O1565, U2887, P3456,14, 2013-08-09 00:13:26
O1566, U2201, P1057,17, 2013-08-09 00:13:26
O1567, U1528, P2515,17, 2013-08-09 00:13:26
O1568, U4545, P1405,4, 2013-08-09 00:13:27
O1569, U2904, P447,17, 2013-08-09 00:13:28
O1570, U2072, P2521,10, 2013-08-09 00:13:29
O1571, U4107, P4245,13, 2013-08-09 00:13:30
O1572, U3720, P2215,2, 2013-08-09 00:13:30
O1573, U475, P3670,5, 2013-08-09 00:13:31
O1574, U4126, P2517,4, 2013-08-09 00:13:32
O1575, U176, P3124,18, 2013-08-09 00:13:32
O1576, U1638, P614,14, 2013-08-09 00:13:32
O1577, U21, P1379,12, 2013-08-09 00:13:34
O1578, U1766, P646,4, 2013-08-09 00:13:34
O1579, U2726, P4605,14, 2013-08-09 00:13:34
O1580, U4619, P1140,15, 2013-08-09 00:13:35
O1581, U4104, P983,10, 2013-08-09 00:13:36
O1582, U1334, P4320,19, 2013-08-09 00:13:37
O1583, U681, P4128,6, 2013-08-09 00:13:38
O1584, U3035, P1711,10, 2013-08-09 00:13:39
O1585, U2918, P2380,20, 2013-08-09 00:13:40
O1586, U3270, P4329,14, 2013-08-09 00:13:41
O1587, U1442, P1255,20, 2013-08-09 00:13:42
O1588, U786, P2032,5, 2013-08-09 00:13:44
O1589, U4470, P2319,15, 2013-08-09 00:13:44
O1590, U2187, P986,11, 2013-08-09 00:13:44
O1591, U1900, P848,11, 2013-08-09 00:13:45
O1592, U2588, P22,7, 2013-08-09 00:13:46
O1593, U3550, P3806,16, 2013-08-09 00:13:47
O1594, U4844, P949,6, 2013-08-09 00:13:47
O1595, U2181, P1968,19, 2013-08-09 00:13:48
O1596, U523, P3812,13, 2013-08-09 00:13:48
O1597, U874, P4415,2, 2013-08-09 00:13:51
O1598, U115, P3148,20, 2013-08-09 00:13:51
O1599, U3753, P3288,16, 2013-08-09 00:13:52
O1600, U1154, P1847,9, 2013-08-09 00:13:52
O1601, U982, P3461,13, 2013-08-09 00:13:53
O1602, U3666, P1125,4, 2013-08-09 00:13:53
O1603, U4809, P327,10, 2013-08-09 00:13:53
O1604, U3449, P4676,3, 2013-08-09 00:13:54
O1605, U4474, P1583,2, 2013-08-09 00:13:54
O1606, U3379, P3571,1, 2013-08-09 00:13:55
O1607, U1488, P3911,14, 2013-08-09 00:13:56
O1608, U385, P1302,7, 2013-08-09 00:13:56
O1609, U2309, P1768,11, 2013-08-09 00:13:57
O1610, U2670, P3799,7, 2013-08-09 00:13:57
O1611, U2608, P2374,8, 2013-08-09 00:13:57
O1612, U1772, P3826,10, 2013-08-09 00:13:57
O1613, U3281, P3483,4, 2013-08-09 00:13:58
O1614, U3795, P708,15, 2013-08-09 00:13:59
O1615, U870, P2402,19, 2013-08-09 00:14:01
O1616, U4752, P636,7, 2013-08-09 00:14:02
O1617, U4576, P372,19, 2013-08-09 00:14:03
O1618, U3877, P4623,12, 2013-08-09 00:14:05
O1619, U3527, P591,9, 2013-08-09 00:14:06
O1620, U1634, P1345,18, 2013-08-09 00:14:06
O1621, U3193, P2119,6, 2013-08-09 00:14:07
O1622, U677, P834,10, 2013-08-09 00:14:08
O1623, U3550, P2676,11, 2013-08-09 00:14:08
O1624, U2846, P97,1, 2013-08-09 00:14:10
O1625, U4214, P2668,13, 2013-08-09 00:14:10
O1626, U4976, P4474,16, 2013-08-09 00:14:10
O1627, U1803, P2534,5, 2013-08-09 00:14:10
O1628, U1099, P3065,14, 2013-08-09 00:14:11
O1629, U1990, P3696,11, 2013-08-09 00:14:11
O1630, U4063, P3215,14, 2013-08-09 00:14:11
O1631, U284, P1632,9, 2013-08-09 00:14:12
O1632, U1502, P598,15, 2013-08-09 00:14:12
O1633, U2023, P191,7, 2013-08-09 00:14:13
O1634, U2414, P1191,12, 2013-08-09 00:14:13
O1635, U3844, P1714,2, 2013-08-09 00:14:13
O1636, U4625, P4620,8, 2013-08-09 00:14:15
O1637, U4683, P3519,5, 2013-08-09 00:14:16
O1638, U3291, P4787,16, 2013-08-09 00:14:16
O1639, U3208, P2075,17, 2013-08-09 00:14:16
O1640, U3035, P3653,9, 2013-08-09 00:14:16
O1641, U4594, P4445,18, 2013-08-09 00:14:16
O1642, U4471, P2538,14, 2013-08-09 00:14:17
O1643, U2932, P2687,9, 2013-08-09 00:14:18
O1644, U4659, P2925,18, 2013-08-09 00:14:19
O1645, U2307, P4348,6, 2013-08-09 00:14:20
O1646, U3203, P2234,6, 2013-08-09 00:14:21
O1647, U3184, P2344,17, 2013-08-09 00:14:22
O1648, U756, P4339,19, 2013-08-09 00:14:22
O1649, U2185, P1975,8, 2013-08-09 00:14:23
O1650, U3359, P3264,15, 2013-08-09 00:14:23
O1651, U4531, P3951,7, 2013-08-09 00:14:25
O1652, U4472, P2794,7, 2013-08-09 00:14:25
O1653, U3485, P4332,17, 2013-08-09 00:14:27
O1654, U1827, P1677,8, 2013-08-09 00:14:28
O1655, U4885, P24,3, 2013-08-09 00:14:28
O1656, U1759, P975,2, 2013-08-09 00:14:28
O1657, U2445, P6,20, 2013-08-09 00:14:29
O1658, U2681, P4807,6, 2013-08-09 00:14:29
O1659, U3043, P3802,1, 2013-08-09 00:14:30
O1660, U4763, P2265,3, 2013-08-09 00:14:31
O1661, U1636, P4531,18, 2013-08-09 00:14:31
O1662, U3581, P128,16, 2013-08-09 00:14:31
O1663, U2818, P2809,7, 2013-08-09 00:14:32
O1664, U4640, P4674,12, 2013-08-09 00:14:33
O1665, U2196, P1345,3, 2013-08-09 00:14:33
O1666, U2118, P864,18, 2013-08-09 00:14:34
O1667, U4095, P423,5, 2013-08-09 00:14:35
O1668, U1373, P906,14, 2013-08-09 00:14:35
O1669, U3671, P1833,17, 2013-08-09 00:14:36
O1670, U185, P1416,16, 2013-08-09 00:14:36
O1671, U1609, P3687,9, 2013-08-09 00:14:36
O1672, U3601, P190,9, 2013-08-09 00:14:36
O1673, U2533, P1292,20, 2013-08-09 00:14:37
O1674, U1635, P3904,13, 2013-08-09 00:14:37
O1675, U3874, P2778,2, 2013-08-09 00:14:37
O1676, U1957, P482,14, 2013-08-09 00:14:38
O1677, U649, P918,12, 2013-08-09 00:14:38
O1678, U751, P663,8, 2013-08-09 00:14:38
O1679, U4560, P260,15, 2013-08-09 00:14:38
O1680, U1130, P4865,14, 2013-08-09 00:14:39
O1681, U4829, P2609,6, 2013-08-09 00:14:40
O1682, U2587, P3003,4, 2013-08-09 00:14:40
O1683, U795, P3561,5, 2013-08-09 00:14:40
O1684, U3553, P4542,19, 2013-08-09 00:14:40
O1685, U4461, P2437,6, 2013-08-09 00:14:40
O1686, U2860, P2476,13, 2013-08-09 00:14:41
O1687, U3002, P1698,6, 2013-08-09 00:14:41
O1688, U642, P4493,3, 2013-08-09 00:14:42
O1689, U1017, P850,13, 2013-08-09 00:14:43
O1690, U228, P4003,20, 2013-08-09 00:14:43
O1691, U3461, P1391,6, 2013-08-09 00:14:44
O1692, U1617, P1790,6, 2013-08-09 00:14:45
O1693, U1744, P1276,20, 2013-08-09 00:14:45
O1694, U4292, P1151,8, 2013-08-09 00:14:45
O1695, U2330, P2077,6, 2013-08-09 00:14:45
O1696, U3398, P1279,13, 2013-08-09 00:14:46
O1697, U374, P1685,12, 2013-08-09 00:14:46
O1698, U549, P3099,13, 2013-08-09 00:14:46
O1699, U1916, P4148,13, 2013-08-09 00:14:46
O1700, U903, P1556,9, 2013-08-09 00:14:47
O1701, U2943, P562,19, 2013-08-09 00:14:47
O1702, U1237, P92,13, 2013-08-09 00:14:47
O1703, U3176, P2817,3, 2013-08-09 00:14:48
O1704, U178, P1106,5, 2013-08-09 00:14:49
O1705, U3338, P3675,3, 2013-08-09 00:14:49
O1706, U4473, P3281,10, 2013-08-09 00:14:49
O1707, U4163, P2595,19, 2013-08-09 00:14:49
O1708, U4845, P4809,10, 2013-08-09 00:14:51
O1709, U2166, P2885,14, 2013-08-09 00:14:52
O1710, U3197, P4658,11, 2013-08-09 00:14:52
O1711, U3210, P833,19, 2013-08-09 00:14:53
O1712, U2600, P1337,3, 2013-08-09 00:14:53
O1713, U2337, P1083,9, 2013-08-09 00:14:53
O1714, U3160, P221,14, 2013-08-09 00:14:53
O1715, U2557, P194,3, 2013-08-09 00:14:54
O1716, U1552, P2191,18, 2013-08-09 00:14:55
O1717, U2645, P2420,4, 2013-08-09 00:14:56
O1718, U659, P1725,16, 2013-08-09 00:14:56
O1719, U2606, P3070,3, 2013-08-09 00:14:56
O1720, U2214, P4033,9, 2013-08-09 00:14:56
O1721, U4907, P4933,13, 2013-08-09 00:14:57
O1722, U3034, P1950,2, 2013-08-09 00:14:59
O1723, U1495, P731,10, 2013-08-09 00:14:59
O1724, U4958, P2116,9, 2013-08-09 00:14:59
O1725, U436, P994,10, 2013-08-09 00:14:59
O1726, U1121, P2267,19, 2013-08-09 00:15:01
O1727, U1757, P609,3, 2013-08-09 00:15:01
O1728, U3858, P547,10, 2013-08-09 00:15:01
O1729, U1745, P2528,17, 2013-08-09 00:15:01
O1730, U767, P4947,14, 2013-08-09 00:15:02
O1731, U4882, P123,9, 2013-08-09 00:15:02
O1732, U4824, P3223,1, 2013-08-09 00:15:03
O1733, U305, P4481,13, 2013-08-09 00:15:03
O1734, U310, P57,6, 2013-08-09 00:15:04
O1735, U2058, P2662,2, 2013-08-09 00:15:04
O1736, U3657, P222,3, 2013-08-09 00:15:04
O1737, U1554, P1471,4, 2013-08-09 00:15:04
O1738, U1056, P453,14, 2013-08-09 00:15:05
O1739, U1480, P1039,18, 2013-08-09 00:15:06
O1740, U884, P1278,18, 2013-08-09 00:15:07
O1741, U1175, P721,3, 2013-08-09 00:15:09
O1742, U4110, P76,9, 2013-08-09 00:15:09
O1743, U197, P607,11, 2013-08-09 00:15:09
O1744, U2154, P809,12, 2013-08-09 00:15:11
O1745, U1431, P1434,3, 2013-08-09 00:15:12
O1746, U4228, P1784,12, 2013-08-09 00:15:13
O1747, U1953, P3060,10, 2013-08-09 00:15:15
O1748, U3363, P4174,15, 2013-08-09 00:15:15
O1749, U2441, P3790,19, 2013-08-09 00:15:16
O1750, U3567, P3313,9, 2013-08-09 00:15:16
O1751, U816, P4380,13, 2013-08-09 00:15:17
O1752, U3812, P4097,18, 2013-08-09 00:15:17
O1753, U730, P2920,11, 2013-08-09 00:15:18
O1754, U3295, P3428,19, 2013-08-09 00:15:19
O1755, U2989, P4359,3, 2013-08-09 00:15:21
O1756, U3046, P4582,17, 2013-08-09 00:15:21
O1757, U2899, P2232,17, 2013-08-09 00:15:22
O1758, U1563, P3895,13, 2013-08-09 00:15:22
O1759, U2089, P2786,7, 2013-08-09 00:15:22
O1760, U2236, P1654,6, 2013-08-09 00:15:23
O1761, U2346, P1615,10, 2013-08-09 00:15:26
O1762, U545, P1326,6, 2013-08-09 00:15:27
O1763, U4532, P2595,10, 2013-08-09 00:15:28
O1764, U1229, P3465,16, 2013-08-09 00:15:28
O1765, U254, P3623,19, 2013-08-09 00:15:28
O1766, U2718, P371,20, 2013-08-09 00:15:29
O1767, U2841, P4354,17, 2013-08-09 00:15:29
O1768, U656, P662,5, 2013-08-09 00:15:30
O1769, U2957, P4214,2, 2013-08-09 00:15:30
O1770, U33, P1707,6, 2013-08-09 00:15:30
O1771, U2815, P3462,6, 2013-08-09 00:15:31
O1772, U1360, P941,8, 2013-08-09 00:15:31
O1773, U2344, P2422,13, 2013-08-09 00:15:31
O1774, U4274, P3481,9, 2013-08-09 00:15:31
O1775, U1699, P1656,16, 2013-08-09 00:15:31
O1776, U396, P1297,2, 2013-08-09 00:15:33
O1777, U3573, P4331,10, 2013-08-09 00:15:33
O1778, U1701, P4355,10, 2013-08-09 00:15:34
O1779, U2050, P1674,4, 2013-08-09 00:15:35
O1780, U1177, P2564,9, 2013-08-09 00:15:36
